,title,finishYn,Score,artist,latest_upload,page url,intro,genres,form,id,img_url
1181,꼬리 있는 연애,Y,"
9.93
",진하 / 헤폰,2021.05.14,http://comic.naver.com/webtoon/list?titleId=741894,"""나무꾼의 환생과 결혼하지 않으면 여우가 된다고?!!""운명의 상대를 찾기 위한 윤하의 고군분투 연애담이 시작된다.",pure,scroll,741894,https://shared-comic.pstatic.net/thumb/webtoon/741894/thumbnail/thumbnail_IMAG10_ff177669-e0d4-43c8-a681-d0254e4a685b.jpg
1182,뜨거운 것이 좋아.,Y,"
9.66
",고민정,2012.03.20,http://comic.naver.com/webtoon/list?titleId=160461,"찜질방에서 벌어지는 청춘 남녀들의 사랑과 고민, 그리고 다시 세상으로 돌아가기 위해 숨고르기를 하는 이웃들의 이야기.",pure,scroll,160461,https://shared-comic.pstatic.net/thumb/webtoon/160461/thumbnail/title_thumbnail_20110801230833_t83x90.jpg
1183,조선팔도 최강아이돌,Y,"
9.94
",햄쥐주먹,2019.07.28,http://comic.naver.com/webtoon/list?titleId=721915,조선의 최강 아이돌이 되기 위한전국 꽃미남 연습생들의 냉혹한 서바이벌!,pure,scroll,721915,https://shared-comic.pstatic.net/thumb/webtoon/721915/thumbnail/thumbnail_IMAG10_fb5f7a2c-cfcd-4ade-b036-c35270e73669.jpg
1184,산신의 주인입니다,Y,"
8.65
",뇽,2021.09.20,http://comic.naver.com/webtoon/list?titleId=778740,"요괴의 저주를 받아 심장을 잃은 산신이1000년의 근신생활 끝에 자신의 심장을 찾아 인간세상으로 나오면서 벌어지는 시끌벅적 코믹 로맨스판타지 ""심장아, 나 너 찾고있냐...?""",pure,scroll,778740,https://shared-comic.pstatic.net/thumb/webtoon/778740/thumbnail/thumbnail_IMAG10_ffee8b93-b8bd-4804-a313-edd79de756cb.jpg
1185,강변살다,Y,"
9.86
",박윤영,2019.03.07,http://comic.naver.com/webtoon/list?titleId=578108,이강변이라는 이름의 그녀가 펼쳐가는 20대 청춘 로맨스,pure,scroll,578108,https://shared-comic.pstatic.net/thumb/webtoon/578108/thumbnail/title_thumbnail_20140127223051_t83x90.jpg
1186,크레이지 커피 캣,Y,"
9.81
",엄재경 / 최경아,2012.09.28,http://comic.naver.com/webtoon/list?titleId=25913,커피! 열정! 그리고 사랑!,pure,scroll,25913,https://shared-comic.pstatic.net/thumb/webtoon/25913/thumbnail/thumbnail_title_25913_83x90.gif
1187,이웃집의 훈훈한 스토커군,Y,"
4.95
",teamGOGI+,2020.11.09,http://comic.naver.com/webtoon/list?titleId=756070,친절한 매너와 훈훈한 얼굴로 학교 내 최고의 인기남 진범.그가 사실은 스토커라고?!이웃집에 미워할 수 없는 훈남 스토커가 산다!,pure,scroll,756070,https://shared-comic.pstatic.net/thumb/webtoon/756070/thumbnail/thumbnail_IMAG10_2a2061ab-0f2b-45af-b5fc-9780fa9fa95d.jpg
1188,"안녕, 대학생",Y,"
7.95
",다니,2019.10.15,http://comic.naver.com/webtoon/list?titleId=703633,"서른 살, 다시 대학생이 되었습니다.2017 우수상 수상작",pure,scroll,703633,https://shared-comic.pstatic.net/thumb/webtoon/703633/thumbnail/thumbnail_IMAG10_bb71f1fd-2777-4406-b107-505257fec051.jpg
1189,줄라이 블루,Y,"
7.02
",신건우,2021.05.31,http://comic.naver.com/webtoon/list?titleId=771992,아이돌과 합주 팀원이 되야 한다고?!한국예술대학교 실용음악과에 재학중인 여주 한주리.​주리는 합주 시간에 팀원을 구하지 못하게 되고 기숙사에서 쫒겨날 판에 쳐하게 된다.​기숙사에서 쫒겨나지 않으려면 팀을 구해야 하는데...​남은 사람은 아이돌스타 블루?,pure,scroll,771992,https://shared-comic.pstatic.net/thumb/webtoon/771992/thumbnail/thumbnail_IMAG10_2592f810-d2e5-46eb-83b8-794fd7c93993.jpg
1190,법대로 사랑하라,Y,"
9.49
",노승아 / 일리,2020.09.04,http://comic.naver.com/webtoon/list?titleId=734011,미스코리아 출신이자 변호사인 김유리는 잘 다니던 대형 로펌을 때려치우고 갑자기 카페를 차린다. 임대계약을 위해 만난 건물주님이 고등학생 때부터의 친구인 정호라는 걸 알기 전까지 그녀의 꿈은 찬란하기만 했는데... 사람 헷갈리게 만드는 추리닝 또라이 정호의 속마음은 대체 뭘까?,pure,scroll,734011,https://shared-comic.pstatic.net/thumb/webtoon/734011/thumbnail/thumbnail_IMAG10_e7f378d7-e6a7-4497-8193-12ea343e88cc.jpg
1191,꼬맹이를 부탁해!,Y,"
9.97
",마라링,2020.11.26,http://comic.naver.com/webtoon/list?titleId=733395,"좋아하는 누나에게 고백하고 차인 호연, 그런데 집에 놀러 온 귀찮은 꼬맹이가 누나의 동생이라구?! 고백도 하고, 애도 돌보고! 꼬맹이와 함께 하는 일상!",pure,scroll,733395,https://shared-comic.pstatic.net/thumb/webtoon/733395/thumbnail/thumbnail_IMAG10_0e1e427e-df4f-4f88-8634-94b5e6e30e3c.jpg
1192,두근두근 마감 중,Y,"
9.44
",연두 / 송이,2020.05.01,http://comic.naver.com/webtoon/list?titleId=729003,만년작가 지망생 안봄. 작가 면접을 봤는데 작가가 아니라 담당자로 취업이 되었다고!?,pure,scroll,729003,https://shared-comic.pstatic.net/thumb/webtoon/729003/thumbnail/thumbnail_IMAG10_edbe4058-e399-4312-94db-3b4853c00c33.jpg
1193,남다른 신부름,Y,"
9.88
",꼬리,2021.01.11,http://comic.naver.com/webtoon/list?titleId=761254,단 한 번도 장학생을 놓쳐 본 적 없는 우등생 '강해라'! 그런 그녀가 장학생을 놓치는 계기로 등록금을 벌기 위해 담당 교수 밑에서 일을 하게 된다. 어느 날 교수의 심부름으로 여우 바위와 뱀 바위를 조사하러 간다. 단순한 심부름일 줄만 알았는데… 그곳에서 마주하게 된 뜻밖의 사건!!평범한 여대생이 정식 신(神)이 되려는 후보들의 평가자가 되어 벌어지는 좌충우돌 판타지 드라마!,pure,scroll,761254,https://shared-comic.pstatic.net/thumb/webtoon/761254/thumbnail/thumbnail_IMAG10_add71a84-1239-4a5a-8906-b1266d69822e.jpg
1194,타인의 로맨스,Y,"
9.91
",호욱 / 만찐,2020.05.02,http://comic.naver.com/webtoon/list?titleId=729043,로맨스 소설 속 여주인공이 되어버린 임소희. 과연 그녀의 운명은?,pure,scroll,729043,https://shared-comic.pstatic.net/thumb/webtoon/729043/thumbnail/thumbnail_IMAG10_b6409289-708b-4358-816a-963a0338f20a.jpg
1195,FM보이,Y,"
9.96
",육일공,2021.01.12,http://comic.naver.com/webtoon/list?titleId=737009,"걸어 다니는 도덕 교과서라고 불릴 정도로 정석을 따르는 FM 고등학생 오사랑.그에겐 특별한 비밀이 있는데 그것은 바로... ""오직 고운 말들만 들린다”는 것이다!반면, 타인의 나쁜 말이나 욕설은 그에게 잡음처럼 지직거리며 들릴 뿐이다.잡음 섞인 세상 속에서 살아온 사랑은 어느 날, 티 없이 맑은 목소리를 가진 소녀 '리나'를 만난다.사랑은 난생처음 설레는 감정을 느끼고 그녀를 따라 방송부까지 입부하게 되지만... 알고 보니 그녀는 욕쟁이?!""나쁜 말을 해도 사람들에겐 고운 말로 번역되어 들리는"" 반전 소녀 소리나. 그러나 어째선지 사랑이에겐 통하지 않는다.난생처음 욕이란 걸 생생히 들어본 '사랑'과 전교 최고 욕쟁이 '리나'의 쌍방향 의사소통 로맨스!",pure,scroll,737009,https://shared-comic.pstatic.net/thumb/webtoon/737009/thumbnail/thumbnail_IMAG10_1bc26a1e-7ba4-4cb4-b42f-85bdc22fd54a.jpg
1196,달달한 그녀,Y,"
9.67
",S / 날치,2021.04.12,http://comic.naver.com/webtoon/list?titleId=769692,"세계 인구가 급증하자 피가 풍족해진 뱀파이어들은 피의 맛과 질을 고르기 시작했다.그후 인간의 피를 와인처럼 숙성시켜 마시는 시대가 왔다.그 중 최고의 와인제작사 킹스턴 와이너리의 대표자리를 친형에게 빼앗긴 해리는 한국에서 작은 와인바에서 혈액 브로커로 살아간다. 어느 날, 해리를 찾아온 여고생 연서가 천문학적인 가치의 피를 가졌음을 알고 연서에게 혈액제공 독점계약을 제안한다. 돈이 필요한 연서는 계약을 받아들이고 해리의 관리를 받게 되면서 종을 초월한 로맨스가 싹터가는데...",pure,scroll,769692,https://shared-comic.pstatic.net/thumb/webtoon/769692/thumbnail/thumbnail_IMAG10_65071e36-41b8-4cae-9f15-e489591d01d6.jpg
1197,우연일까?,Y,"
9.93
",남지은 / 김인호,2011.12.09,http://comic.naver.com/webtoon/list?titleId=318992,우연일까? 운명일까? 가슴 설레는 사랑 이야기가 찾아옵니다.,pure,scroll,318992,https://shared-comic.pstatic.net/thumb/webtoon/318992/thumbnail/title_thumbnail_20110408115556_t83x90.jpg
1198,그들에게 사면초가,Y,"
9.94
",소이,2018.03.01,http://comic.naver.com/webtoon/list?titleId=693429,어쩐지 인기가 절정인 여주인공 여주. 그녀에게 한꺼번에 구애하는 쌍둥이 네형제.,pure,scroll,693429,https://shared-comic.pstatic.net/thumb/webtoon/693429/thumbnail/thumbnail_IMAG10_b49f3f9f-9388-4fc2-b421-6f11f7a18494.jpg
1199,용련,Y,"
9.69
",실,2021.04.26,http://comic.naver.com/webtoon/list?titleId=769684,"물의 나라 수오국은 용족이 다스리는 다섯 지역이 모인 연맹국.왕족은 여의 보주, 용련을 반려로 맞아 용왕이 되며 이 혼인식을 용련제라 한다.어느 날, 용련제 도중 하늘에서 사람이 떨어진다.그 사람은 바로 '문희'.원래 용련이여야만 했던 ‘백사홍’ 대신 그녀가 진짜 용련으로 추대된다.평범한 회사원이었던 문희는 졸지에 수오국의 용련이 되면서 용이라 불리는 '류완'과 결혼해야 하는 처지에 놓이는데...",pure,scroll,769684,https://shared-comic.pstatic.net/thumb/webtoon/769684/thumbnail/thumbnail_IMAG10_1214ba86-b403-4571-bb49-1622dc8634f0.jpg
1200,사라지다,Y,"
9.92
",김선우,2019.04.30,http://comic.naver.com/webtoon/list?titleId=722725,어느 날 갑자기 투명인간이 되어버린 썸녀와의 동거,pure,scroll,722725,https://shared-comic.pstatic.net/thumb/webtoon/722725/thumbnail/thumbnail_IMAG10_9faa421f-1fe9-434a-a0fa-7fdbce6305f8.jpg
1201,죽어도 로맨스,Y,"
9.78
",권혜민 / 단염,2020.12.14,http://comic.naver.com/webtoon/list?titleId=759094,귀신을 보는 장의사 오안나와 좀비가 되어버린 우주 대스타 류빈의 오싹달콤한 로맨스가 시작된다!,pure,scroll,759094,https://shared-comic.pstatic.net/thumb/webtoon/759094/thumbnail/thumbnail_IMAG10_6d45f829-49df-438c-9dfc-9ef4e58d3e90.jpg
1202,운빨로맨스,Y,"
9.96
",김달님,2014.11.22,http://comic.naver.com/webtoon/list?titleId=613933,점 보는 여자 점보늬 그녀의 운빨을 위한 로맨스가 시작된다,pure,scroll,613933,https://shared-comic.pstatic.net/thumb/webtoon/613933/thumbnail/title_thumbnail_20140213172032_t83x90.jpg
1203,8월의 눈보라,Y,"
9.36
",김리아,2020.10.17,http://comic.naver.com/webtoon/list?titleId=703856,"교복모델이었던 보라는 암흑 고3 시절을 거치며 이전의 모습은 온데간데 없다.설상가상 재수까지 하게되고 학원에서 첫사랑 현우를 마주치고야 만다.""가장 빛나는 시절 만났던 너에게 가장 어두운 지금 나를 보여주고 싶지 않아.""",pure,scroll,703856,https://shared-comic.pstatic.net/thumb/webtoon/703856/thumbnail/thumbnail_IMAG10_58ed0508-0e00-44ae-a9a2-5f972ac755a0.jpg
1204,"소년, 남자의 이름으로",Y,"
9.77
",수진,2021.05.31,http://comic.naver.com/webtoon/list?titleId=771990,한번 사귀면 한 달 동안만 사귀어 '한달동'이라 불리는 한재동.진짜 사랑을 믿지 않던 그에게 사랑이 찾아왔다.,pure,scroll,771990,https://shared-comic.pstatic.net/thumb/webtoon/771990/thumbnail/thumbnail_IMAG10_6745816c-5e0b-444f-b978-71553b868e1b.jpg
1205,반중력소녀,Y,"
9.89
",겨울,2020.11.02,http://comic.naver.com/webtoon/list?titleId=756064,"특별하게 태어난 소녀과 평범한 소년, 만나다!",pure,scroll,756064,https://shared-comic.pstatic.net/thumb/webtoon/756064/thumbnail/thumbnail_IMAG10_31dce4fa-9b9e-435b-8d42-305460b2765e.jpg
1206,형의 그녀,Y,"
8.73
",박재성 / 박성재,2020.10.19,http://comic.naver.com/webtoon/list?titleId=756053,"가난한 고등학생 유정인에게 내려진 특명, 쌍둥이 형으로 위장하는데 성공하면 500억을 가질 수 있다!!?!!하지만 형과 남다른 인연을 맺었던 미소녀들이 시시각각 그의 정체를 의심하고, 추궁해온다.형이 눈독 들였지만 손에 넣지 못했던 고고한 재녀, 서희. 임무를 도와주겠다고 하지만 완전히 믿을 수 없는 쿨한 전학생, 자청비. 어리고 순수한 약혼녀지만 애정표현은 대담한 이예나.유정인은 그를 둘러싼 소녀들에게 정체를 들키지 않고 형으로 위장하는데 성공할 수 있을까?!",pure,scroll,756053,https://shared-comic.pstatic.net/thumb/webtoon/756053/thumbnail/thumbnail_IMAG10_2dca4c2a-0ed3-417d-b4b5-2f45692d0be3.jpg
1207,오직 나의 주인님,Y,"
9.94
",상수,2019.07.14,http://comic.naver.com/webtoon/list?titleId=703635,"인간이 된 강아지. 11년 전, 자신을 키워줬던 주인님을 만나다?",pure,scroll,703635,https://shared-comic.pstatic.net/thumb/webtoon/703635/thumbnail/thumbnail_IMAG10_7a8264f9-065a-4238-8fd4-c69dd45bf50d.jpg
1208,꽃 피는 날,Y,"
9.95
",두루,2020.09.05,http://comic.naver.com/webtoon/list?titleId=703841,등교 버스에서 시작된 삼각관계 로맨스!나라에게도 꽃 피는 날이 올까?2017 우수상 수상작,pure,scroll,703841,https://shared-comic.pstatic.net/thumb/webtoon/703841/thumbnail/thumbnail_IMAG10_77191830-5b07-4f52-8cce-58bba0cbf601.jpg
1209,귀신이지만 사랑하고 싶어,Y,"
9.95
",엔엔 / 오제이,2020.08.11,http://comic.naver.com/webtoon/list?titleId=735982,당신의 기(氣)가 필요해! 사라지기 직전인 몸으로 귀접을 통해 버티는 떠돌이 귀신 '혁' 음기를 갈취하기 위해 접근했던 '세민'에게 점점 끌리게 되는데?,pure,scroll,735982,https://shared-comic.pstatic.net/thumb/webtoon/735982/thumbnail/thumbnail_IMAG10_77619281-ede4-40ed-bfe9-8d86479b1c8a.jpg
1210,좋아하게 해줘,Y,"
9.76
",지원 / 예림,2020.08.10,http://comic.naver.com/webtoon/list?titleId=750572,99번 차였지만 포기할 수 없어!,pure,scroll,750572,https://shared-comic.pstatic.net/thumb/webtoon/750572/thumbnail/thumbnail_IMAG10_af3901ed-1094-4dbd-b91e-5f0d7c921648.jpg
1211,선녀님은 휴가중,Y,"
9.63
",으늬,2020.10.26,http://comic.naver.com/webtoon/list?titleId=756062,"천방지축 천상계 공주님과 철벽 재수탱이 지구인과의 사랑 만들기!! 매일 온라인 게임과 나이트에서 밤새 올나잇을 즐기는 철부지 공주, 직녀!어느날, 그런 딸이 못마땅한 옥황상제는 직녀를 시집 보내겠노라 선언한다.야밤도주한 직녀는 게임 내(內) 원수지간이던 온달의 집에 가정부로 일하게 되는데…!",pure,scroll,756062,https://shared-comic.pstatic.net/thumb/webtoon/756062/thumbnail/thumbnail_IMAG10_a8854d1a-c75b-425e-b5d9-44a3e47419cd.jpg
1212,허니버니,Y,"
9.98
",소금,2019.08.13,http://comic.naver.com/webtoon/list?titleId=719277,토끼가 남자로 보이기 시작했다.,pure,scroll,719277,https://shared-comic.pstatic.net/thumb/webtoon/719277/thumbnail/thumbnail_IMAG10_ec6a12ad-271b-415a-a66d-5fab92c55b0a.jpg
1213,하루,Y,"
9.82
",오늘,2020.08.06,http://comic.naver.com/webtoon/list?titleId=733746,"첫사랑에 실패한 복학생 진우, 연애를 다신 안 하겠다고 다짐한다.드디어 복학 첫 날, 어쩐지 마음이 끌리는 교환학생 일본인 하루를 도와주면서 친해지게 되고, 전여친 차희연을 마주한다.",pure,scroll,733746,https://shared-comic.pstatic.net/thumb/webtoon/733746/thumbnail/thumbnail_IMAG10_052470ec-2c90-4436-b0d9-d7f5f5ba690b.jpg
1214,선녀야 야옹해봐!,Y,"
9.79
",햄톨탱크,2020.12.12,http://comic.naver.com/webtoon/list?titleId=738547,사랑 인연을 이어주기 위해 지상에 온 선녀 초미.톱스타 강수에게 냥줍을 당하다..!!,pure,scroll,738547,https://shared-comic.pstatic.net/thumb/webtoon/738547/thumbnail/thumbnail_IMAG10_877b93b2-26d0-4191-a71f-40d58fff32bb.jpg
1215,바람의 색,Y,"
9.92
",재아 / 임광묵,2013.09.24,http://comic.naver.com/webtoon/list?titleId=546620,홋카이도를 배경으로 펼쳐지는 두 남녀의 아름다운 사랑 이야기.곽재용 감독이 원안을 쓰고 임광묵 작가가 그린 신작 웹툰 .,pure,scroll,546620,https://shared-comic.pstatic.net/thumb/webtoon/546620/thumbnail/title_thumbnail_20130305211002_t83x90.jpg
1216,간질간질,Y,"
9.22
",손하은,2018.10.15,http://comic.naver.com/webtoon/list?titleId=702165,버스에서 시작된 간질간질 첫사랑2017 우수상 수상작,pure,scroll,702165,https://shared-comic.pstatic.net/thumb/webtoon/702165/thumbnail/thumbnail_IMAG10_68f82b34-0039-440a-a731-0f44ad25f942.jpg
1217,방 안의 코끼리,Y,"
9.97
",고요,2020.07.15,http://comic.naver.com/webtoon/list?titleId=718017,8년째 친구인 짝사랑남 VS. 날 좋아하는 연하남 한여름의 두 사랑 로맨스!,pure,scroll,718017,https://shared-comic.pstatic.net/thumb/webtoon/718017/thumbnail/thumbnail_IMAG10_ea2f54a0-85ad-4b91-8e09-00004238a592.jpg
1218,츄억보정,Y,"
9.90
",하비영,2019.11.16,http://comic.naver.com/webtoon/list?titleId=733282,"어른이 된 보나에게 돌아온 첫사랑 김정호, 조금 가벼워져 버렸다..? 본격 자아찾기 판타지 로맨스♥",pure,scroll,733282,https://shared-comic.pstatic.net/thumb/webtoon/733282/thumbnail/thumbnail_IMAG10_e6d5b438-1f39-4214-b7a7-c42f601c1635.jpg
1219,"꿀잠, 재워주세요!",Y,"
9.35
",진하 / 김윤지,2021.05.03,http://comic.naver.com/webtoon/list?titleId=769685,"""자... 자고 싶어요!""완벽한 워라밸을 유지하던 재영의 일상은 심각한 불면증으로 산산조각 났다.야근 중에 쪽잠을 자던 어느날, 우연히 듣게 된 선우의 목소리는 재영을 달콤한 꿀잠으로 인도하고…회사에서 다시 마주친 선우에게 다짜고짜 자신을 좀 재워달라고 말하는 재영!그런데 선우가 취임식에서 도망쳤다던 회사 대표님이라고?!꿀잠 라이프를 위해 선우의 목소리가 필요한 재영과 대표직 사수를 위해 목소리 콤플렉스를 극복해야 하는 선우의 로맨틱 코미디",pure,scroll,769685,https://shared-comic.pstatic.net/thumb/webtoon/769685/thumbnail/thumbnail_IMAG10_b81efb3c-6167-494c-94c9-9ea603097a0c.jpg
